file_path,label
balanced_train\Paper\paper220_595.jpg,Paper
balanced_train\Paper\paper221_332.jpg,Paper
balanced_train\Paper\paper222_214.jpg,Paper
balanced_train\Paper\paper223_426.jpg,Paper
balanced_train\Paper\paper224_668.jpg,Paper
balanced_train\Paper\paper225_103.jpg,Paper
balanced_train\Paper\paper227_781.jpg,Paper
balanced_train\Paper\paper229_735.jpg,Paper
balanced_train\Paper\paper231_419.jpg,Paper
balanced_train\Paper\paper232_265.jpg,Paper
balanced_train\Paper\paper233_412.jpg,Paper
balanced_train\Paper\paper233_584.jpg,Paper
balanced_train\Paper\paper234_702.jpg,Paper
balanced_train\Paper\paper234_823.jpg,Paper
balanced_train\Paper\paper234_831.jpg,Paper
balanced_train\Paper\paper235_751.jpg,Paper
balanced_train\Paper\paper235_764.jpg,Paper
balanced_train\Paper\paper236_198.jpg,Paper
balanced_train\Paper\paper238_534.jpg,Paper
balanced_train\Paper\paper238_557.jpg,Paper
balanced_train\Paper\paper23_178.jpg,Paper
balanced_train\Paper\paper241_65.jpg,Paper
balanced_train\Paper\paper242_791.jpg,Paper
balanced_train\Paper\paper242_873.jpg,Paper
balanced_train\Paper\paper243_869.jpg,Paper
balanced_train\Paper\paper244_722.jpg,Paper
balanced_train\Paper\paper245_467.jpg,Paper
balanced_train\Paper\paper245_551.jpg,Paper
balanced_train\Paper\paper248_224.jpg,Paper
balanced_train\Paper\paper249_615.jpg,Paper
balanced_train\Paper\paper24_432.jpg,Paper
balanced_train\Paper\paper24_463.jpg,Paper
balanced_train\Paper\paper252_179.jpg,Paper
balanced_train\Paper\paper252_195.jpg,Paper
balanced_train\Paper\paper252_745.jpg,Paper
balanced_train\Paper\paper254_84.jpg,Paper
balanced_train\Paper\paper255_211.jpg,Paper
balanced_train\Paper\paper256_538.jpg,Paper
balanced_train\Paper\paper257_514.jpg,Paper
balanced_train\Paper\paper258_203.jpg,Paper
balanced_train\Paper\paper258_740.jpg,Paper
balanced_train\Paper\paper259_446.jpg,Paper
balanced_train\Paper\paper259_862.jpg,Paper
balanced_train\Paper\paper25_17.jpg,Paper
balanced_train\Paper\paper262_730.jpg,Paper
balanced_train\Paper\paper263_465.jpg,Paper
balanced_train\Paper\paper264_171.jpg,Paper
balanced_train\Paper\paper264_749.jpg,Paper
balanced_train\Paper\paper265_58.jpg,Paper
balanced_train\Paper\paper266_568.jpg,Paper
balanced_train\Paper\paper268_786.jpg,Paper
balanced_train\Paper\paper26_840.jpg,Paper
balanced_train\Paper\paper271_135.jpg,Paper
balanced_train\Paper\paper273_708.jpg,Paper
balanced_train\Paper\paper274_5.jpg,Paper
balanced_train\Paper\paper275_457.jpg,Paper
balanced_train\Paper\paper275_710.jpg,Paper
balanced_train\Paper\paper275_748.jpg,Paper
balanced_train\Paper\paper276_497.jpg,Paper
balanced_train\Paper\paper279_301.jpg,Paper
balanced_train\Paper\paper27_501.jpg,Paper
balanced_train\Paper\paper280_420.jpg,Paper
balanced_train\Paper\paper282_309.jpg,Paper
balanced_train\Paper\paper282_737.jpg,Paper
balanced_train\Paper\paper285_68.jpg,Paper
balanced_train\Paper\paper286_464.jpg,Paper
balanced_train\Paper\paper290_517.jpg,Paper
balanced_train\Paper\paper292_563.jpg,Paper
balanced_train\Paper\paper293_549.jpg,Paper
balanced_train\Paper\paper295_853.jpg,Paper
balanced_train\Paper\paper296_32.jpg,Paper
balanced_train\Paper\paper297_342.jpg,Paper
balanced_train\Paper\paper299_384.jpg,Paper
balanced_train\Paper\paper29_193.jpg,Paper
balanced_train\Paper\paper29_262.jpg,Paper
balanced_train\Paper\paper301_604.jpg,Paper
balanced_train\Paper\paper302_303.jpg,Paper
balanced_train\Paper\paper302_47.jpg,Paper
balanced_train\Paper\paper303_324.jpg,Paper
balanced_train\Paper\paper303_569.jpg,Paper
balanced_train\Paper\paper305_452.jpg,Paper
balanced_train\Paper\paper306_395.jpg,Paper
balanced_train\Paper\paper308_117.jpg,Paper
balanced_train\Paper\paper309_231.jpg,Paper
balanced_train\Paper\paper309_67.jpg,Paper
balanced_train\Paper\paper310_687.jpg,Paper
balanced_train\Paper\paper311_792.jpg,Paper
balanced_train\Paper\paper312_209.jpg,Paper
balanced_train\Paper\paper315_876.jpg,Paper
balanced_train\Paper\paper316_406.jpg,Paper
balanced_train\Paper\paper318_191.jpg,Paper
balanced_train\Paper\paper318_795.jpg,Paper
balanced_train\Paper\paper31_743.jpg,Paper
balanced_train\Paper\paper320_602.jpg,Paper
balanced_train\Paper\paper320_739.jpg,Paper
balanced_train\Paper\paper321_399.jpg,Paper
balanced_train\Paper\paper321_92.jpg,Paper
balanced_train\Paper\paper322_553.jpg,Paper
balanced_train\Paper\paper323_711.jpg,Paper
balanced_train\Paper\paper324_25.jpg,Paper
balanced_train\Paper\paper325_407.jpg,Paper
balanced_train\Paper\paper329_715.jpg,Paper
balanced_train\Paper\paper32_170.jpg,Paper
balanced_train\Paper\paper32_40.jpg,Paper
balanced_train\Paper\paper331_705.jpg,Paper
balanced_train\Paper\paper332_821.jpg,Paper
balanced_train\Paper\paper333_106.jpg,Paper
balanced_train\Paper\paper335_438.jpg,Paper
balanced_train\Paper\paper335_535.jpg,Paper
balanced_train\Paper\paper335_839.jpg,Paper
balanced_train\Paper\paper338_351.jpg,Paper
balanced_train\Paper\paper339_416.jpg,Paper
balanced_train\Paper\paper339_565.jpg,Paper
balanced_train\Paper\paper33_778.jpg,Paper
balanced_train\Paper\paper340_336.jpg,Paper
balanced_train\Paper\paper342_872.jpg,Paper
balanced_train\Paper\paper343_104.jpg,Paper
balanced_train\Paper\paper345_343.jpg,Paper
balanced_train\Paper\paper345_698.jpg,Paper
balanced_train\Paper\paper346_37.jpg,Paper
balanced_train\Paper\paper347_333.jpg,Paper
balanced_train\Paper\paper348_339.jpg,Paper
balanced_train\Paper\paper348_359.jpg,Paper
balanced_train\Paper\paper348_874.jpg,Paper
balanced_train\Paper\paper349_774.jpg,Paper
balanced_train\Paper\paper350_314.jpg,Paper
balanced_train\Paper\paper351_524.jpg,Paper
balanced_train\Paper\paper353_356.jpg,Paper
balanced_train\Paper\paper355_194.jpg,Paper
balanced_train\Paper\paper355_254.jpg,Paper
balanced_train\Paper\paper358_151.jpg,Paper
balanced_train\Paper\paper35_50.jpg,Paper
balanced_train\Paper\paper366_321.jpg,Paper
balanced_train\Paper\paper368_293.jpg,Paper
balanced_train\Paper\paper368_801.jpg,Paper
balanced_train\Paper\paper370_601.jpg,Paper
balanced_train\Paper\paper371_119.jpg,Paper
balanced_train\Paper\paper371_550.jpg,Paper
balanced_train\Paper\paper371_634.jpg,Paper
balanced_train\Paper\paper371_640.jpg,Paper
balanced_train\Paper\paper372_19.jpg,Paper
balanced_train\Paper\paper372_378.jpg,Paper
balanced_train\Paper\paper372_56.jpg,Paper
balanced_train\Paper\paper372_648.jpg,Paper
balanced_train\Paper\paper373_201.jpg,Paper
balanced_train\Paper\paper373_530.jpg,Paper
balanced_train\Paper\paper375_476.jpg,Paper
balanced_train\Paper\paper376_620.jpg,Paper
balanced_train\Paper\paper377_239.jpg,Paper
balanced_train\Paper\paper377_277.jpg,Paper
balanced_train\Paper\paper378_755.jpg,Paper
balanced_train\Paper\paper380_278.jpg,Paper
balanced_train\Paper\paper380_306.jpg,Paper
balanced_train\Paper\paper381_567.jpg,Paper
balanced_train\Paper\paper382_29.jpg,Paper
balanced_train\Paper\paper382_784.jpg,Paper
balanced_train\Paper\paper386_158.jpg,Paper
balanced_train\Paper\paper386_849.jpg,Paper
balanced_train\Paper\paper387_291.jpg,Paper
balanced_train\Paper\paper38_249.jpg,Paper
balanced_train\Paper\paper390_875.jpg,Paper
balanced_train\Paper\paper395_172.jpg,Paper
balanced_train\Paper\paper399_717.jpg,Paper
balanced_train\Paper\paper401_272.jpg,Paper
balanced_train\Paper\paper402_60.jpg,Paper
balanced_train\Paper\paper402_864.jpg,Paper
balanced_train\Paper\paper404_382.jpg,Paper
balanced_train\Paper\paper405_369.jpg,Paper
balanced_train\Paper\paper408_189.jpg,Paper
balanced_train\Paper\paper409_485.jpg,Paper
balanced_train\Paper\paper409_752.jpg,Paper
balanced_train\Paper\paper40_139.jpg,Paper
balanced_train\Paper\paper40_850.jpg,Paper
balanced_train\Paper\paper411_130.jpg,Paper
balanced_train\Paper\paper414_180.jpg,Paper
balanced_train\Paper\paper415_160.jpg,Paper
balanced_train\Paper\paper415_623.jpg,Paper
balanced_train\Paper\paper416_444.jpg,Paper
balanced_train\Paper\paper417_688.jpg,Paper
balanced_train\Paper\paper419_731.jpg,Paper
balanced_train\Paper\paper41_69.jpg,Paper
balanced_train\Paper\paper422_491.jpg,Paper
balanced_train\Paper\paper422_519.jpg,Paper
balanced_train\Paper\paper422_765.jpg,Paper
balanced_train\Paper\paper424_559.jpg,Paper
balanced_train\Paper\paper425_638.jpg,Paper
balanced_train\Paper\paper426_445.jpg,Paper
balanced_train\Paper\paper426_625.jpg,Paper
balanced_train\Paper\paper427_114.jpg,Paper
balanced_train\Paper\paper427_626.jpg,Paper
balanced_train\Paper\paper427_692.jpg,Paper
balanced_train\Paper\paper428_779.jpg,Paper
balanced_train\Paper\paper42_59.jpg,Paper
balanced_train\Paper\paper432_112.jpg,Paper
balanced_train\Paper\paper433_215.jpg,Paper
balanced_train\Paper\paper434_233.jpg,Paper
balanced_train\Paper\paper439_744.jpg,Paper
balanced_train\Paper\paper43_385.jpg,Paper
balanced_train\Paper\paper43_507.jpg,Paper
balanced_train\Paper\paper440_588.jpg,Paper
balanced_train\Paper\paper440_720.jpg,Paper
balanced_train\Paper\paper443_100.jpg,Paper
balanced_train\Paper\paper444_843.jpg,Paper
balanced_train\Paper\paper446_724.jpg,Paper
balanced_train\Paper\paper447_259.jpg,Paper
balanced_train\Paper\paper449_364.jpg,Paper
balanced_train\Paper\paper450_121.jpg,Paper
balanced_train\Paper\paper450_136.jpg,Paper
balanced_train\Paper\paper451_613.jpg,Paper
balanced_train\Paper\paper452_788.jpg,Paper
balanced_train\Paper\paper453_126.jpg,Paper
balanced_train\Paper\paper453_630.jpg,Paper
balanced_train\Paper\paper453_680.jpg,Paper
balanced_train\Paper\paper454_220.jpg,Paper
balanced_train\Paper\paper456_597.jpg,Paper
balanced_train\Paper\paper457_423.jpg,Paper
balanced_train\Paper\paper458_185.jpg,Paper
balanced_train\Paper\paper459_379.jpg,Paper
balanced_train\Paper\paper45_725.jpg,Paper
balanced_train\Paper\paper460_617.jpg,Paper
balanced_train\Paper\paper462_431.jpg,Paper
balanced_train\Paper\paper464_673.jpg,Paper
balanced_train\Paper\paper465_177.jpg,Paper
balanced_train\Paper\paper465_675.jpg,Paper
balanced_train\Paper\paper466_281.jpg,Paper
balanced_train\Paper\paper466_531.jpg,Paper
balanced_train\Paper\paper466_628.jpg,Paper
balanced_train\Paper\paper466_706.jpg,Paper
balanced_train\Paper\paper467_23.jpg,Paper
balanced_train\Paper\paper473_34.jpg,Paper
balanced_train\Paper\paper473_473.jpg,Paper
balanced_train\Paper\paper474_733.jpg,Paper
balanced_train\Paper\paper475_421.jpg,Paper
balanced_train\Paper\paper477_341.jpg,Paper
balanced_train\Paper\paper478_10.jpg,Paper
balanced_train\Paper\paper480_299.jpg,Paper
balanced_train\Paper\paper481_866.jpg,Paper
balanced_train\Paper\paper484_860.jpg,Paper
balanced_train\Paper\paper485_166.jpg,Paper
balanced_train\Paper\paper485_660.jpg,Paper
balanced_train\Paper\paper487_307.jpg,Paper
balanced_train\Paper\paper487_525.jpg,Paper
balanced_train\Paper\paper488_279.jpg,Paper
balanced_train\Paper\paper490_226.jpg,Paper
balanced_train\Paper\paper490_645.jpg,Paper
balanced_train\Paper\paper494_703.jpg,Paper
balanced_train\Paper\paper495_175.jpg,Paper
balanced_train\Paper\paper496_826.jpg,Paper
balanced_train\Paper\paper498_622.jpg,Paper
balanced_train\Paper\paper499_45.jpg,Paper
balanced_train\Paper\paper49_841.jpg,Paper
balanced_train\Paper\paper4_495.jpg,Paper
balanced_train\Paper\paper4_523.jpg,Paper
balanced_train\Paper\paper500_363.jpg,Paper
balanced_train\Paper\paper500_411.jpg,Paper
balanced_train\Paper\paper502_85.jpg,Paper
balanced_train\Paper\paper506_484.jpg,Paper
balanced_train\Paper\paper506_789.jpg,Paper
balanced_train\Paper\paper508_371.jpg,Paper
balanced_train\Paper\paper509_255.jpg,Paper
balanced_train\Paper\paper50_2.jpg,Paper
balanced_train\Paper\paper511_669.jpg,Paper
balanced_train\Paper\paper512_283.jpg,Paper
balanced_train\Paper\paper512_591.jpg,Paper
balanced_train\Paper\paper512_657.jpg,Paper
balanced_train\Paper\paper515_470.jpg,Paper
balanced_train\Paper\paper516_131.jpg,Paper
balanced_train\Paper\paper516_187.jpg,Paper
balanced_train\Paper\paper516_290.jpg,Paper
balanced_train\Paper\paper517_488.jpg,Paper
balanced_train\Paper\paper517_870.jpg,Paper
balanced_train\Paper\paper519_610.jpg,Paper
balanced_train\Paper\paper51_641.jpg,Paper
balanced_train\Paper\paper521_243.jpg,Paper
balanced_train\Paper\paper521_552.jpg,Paper
balanced_train\Paper\paper521_618.jpg,Paper
balanced_train\Paper\paper522_799.jpg,Paper
balanced_train\Paper\paper526_429.jpg,Paper
balanced_train\Paper\paper529_459.jpg,Paper
balanced_train\Paper\paper529_689.jpg,Paper
balanced_train\Paper\paper52_805.jpg,Paper
balanced_train\Paper\paper530_246.jpg,Paper
balanced_train\Paper\paper531_27.jpg,Paper
balanced_train\Paper\paper531_373.jpg,Paper
balanced_train\Paper\paper531_522.jpg,Paper
balanced_train\Paper\paper532_818.jpg,Paper
balanced_train\Paper\paper533_39.jpg,Paper
balanced_train\Paper\paper534_697.jpg,Paper
balanced_train\Paper\paper536_118.jpg,Paper
balanced_train\Paper\paper536_729.jpg,Paper
balanced_train\Paper\paper538_742.jpg,Paper
balanced_train\Paper\paper53_217.jpg,Paper
balanced_train\Paper\paper540_199.jpg,Paper
balanced_train\Paper\paper540_701.jpg,Paper
balanced_train\Paper\paper540_759.jpg,Paper
balanced_train\Paper\paper542_454.jpg,Paper
balanced_train\Paper\paper544_237.jpg,Paper
balanced_train\Paper\paper544_571.jpg,Paper
balanced_train\Paper\paper545_208.jpg,Paper
balanced_train\Paper\paper547_480.jpg,Paper
balanced_train\Paper\paper548_122.jpg,Paper
balanced_train\Paper\paper549_509.jpg,Paper
balanced_train\Paper\paper550_858.jpg,Paper
balanced_train\Paper\paper551_825.jpg,Paper
balanced_train\Paper\paper552_439.jpg,Paper
balanced_train\Paper\paper552_842.jpg,Paper
balanced_train\Paper\paper553_274.jpg,Paper
balanced_train\Paper\paper553_389.jpg,Paper
balanced_train\Paper\paper553_394.jpg,Paper
balanced_train\Paper\paper554_564.jpg,Paper
balanced_train\Paper\paper555_676.jpg,Paper
balanced_train\Paper\paper556_33.jpg,Paper
balanced_train\Paper\paper55_318.jpg,Paper
balanced_train\Paper\paper560_200.jpg,Paper
balanced_train\Paper\paper563_750.jpg,Paper
balanced_train\Paper\paper564_284.jpg,Paper
balanced_train\Paper\paper564_803.jpg,Paper
balanced_train\Paper\paper567_596.jpg,Paper
balanced_train\Paper\paper569_63.jpg,Paper
balanced_train\Paper\paper56_611.jpg,Paper
balanced_train\Paper\paper571_392.jpg,Paper
balanced_train\Paper\paper576_296.jpg,Paper
balanced_train\Paper\paper579_144.jpg,Paper
balanced_train\Paper\paper580_115.jpg,Paper
balanced_train\Paper\paper581_836.jpg,Paper
balanced_train\Paper\paper581_871.jpg,Paper
balanced_train\Paper\paper582_761.jpg,Paper
balanced_train\Paper\paper584_471.jpg,Paper
balanced_train\Paper\paper584_800.jpg,Paper
balanced_train\Paper\paper585_206.jpg,Paper
balanced_train\Paper\paper588_26.jpg,Paper
balanced_train\Paper\paper588_353.jpg,Paper
balanced_train\Paper\paper589_270.jpg,Paper
balanced_train\Paper\paper590_11.jpg,Paper
balanced_train\Paper\paper591_686.jpg,Paper
balanced_train\Paper\paper592_362.jpg,Paper
balanced_train\Paper\paper592_661.jpg,Paper
balanced_train\Paper\paper592_855.jpg,Paper
balanced_train\Paper\paper594_360.jpg,Paper
balanced_train\Paper\paper594_405.jpg,Paper
balanced_train\Paper\paper5_1.jpg,Paper
balanced_train\Paper\paper5_276.jpg,Paper
balanced_train\Paper\paper63_455.jpg,Paper
balanced_train\Paper\paper63_877.jpg,Paper
balanced_train\Paper\paper64_182.jpg,Paper
balanced_train\Paper\paper64_317.jpg,Paper
balanced_train\Paper\paper67_21.jpg,Paper
balanced_train\Paper\paper67_808.jpg,Paper
balanced_train\Paper\paper6_163.jpg,Paper
balanced_train\Paper\paper70_286.jpg,Paper
balanced_train\Paper\paper71_671.jpg,Paper
balanced_train\Paper\paper72_578.jpg,Paper
balanced_train\Paper\paper73_256.jpg,Paper
balanced_train\Paper\paper75_521.jpg,Paper
balanced_train\Paper\paper76_814.jpg,Paper
balanced_train\Paper\paper78_397.jpg,Paper
balanced_train\Paper\paper78_54.jpg,Paper
balanced_train\Paper\paper82_685.jpg,Paper
balanced_train\Paper\paper86_66.jpg,Paper
balanced_train\Paper\paper87_381.jpg,Paper
balanced_train\Paper\paper87_760.jpg,Paper
balanced_train\Paper\paper89_73.jpg,Paper
balanced_train\Paper\paper91_257.jpg,Paper
balanced_train\Paper\paper92_651.jpg,Paper
balanced_train\Paper\paper92_659.jpg,Paper
balanced_train\Paper\paper93_20.jpg,Paper
balanced_train\Paper\paper95_763.jpg,Paper
balanced_train\Paper\paper99_700.jpg,Paper
balanced_train\Paper\paper9_367.jpg,Paper
balanced_train\Paper\Paper_101_43.jpg,Paper
balanced_train\Paper\Paper_101_98.jpg,Paper
balanced_train\Paper\Paper_103_202.jpg,Paper
balanced_train\Paper\Paper_109_261.jpg,Paper
balanced_train\Paper\Paper_10_184.jpg,Paper
balanced_train\Paper\Paper_110_207.jpg,Paper
balanced_train\Paper\Paper_110_380.jpg,Paper
balanced_train\Paper\Paper_112_325.jpg,Paper
balanced_train\Paper\Paper_115_859.jpg,Paper
balanced_train\Paper\Paper_118_164.jpg,Paper
balanced_train\Paper\Paper_120_650.jpg,Paper
balanced_train\Paper\Paper_124_387.jpg,Paper
balanced_train\Paper\Paper_124_561.jpg,Paper
balanced_train\Paper\Paper_125_540.jpg,Paper
balanced_train\Paper\Paper_125_790.jpg,Paper
balanced_train\Paper\Paper_126_346.jpg,Paper
balanced_train\Paper\Paper_127_330.jpg,Paper
balanced_train\Paper\Paper_128_451.jpg,Paper
balanced_train\Paper\Paper_129_8.jpg,Paper
balanced_train\Paper\Paper_130_338.jpg,Paper
balanced_train\Paper\Paper_131_797.jpg,Paper
balanced_train\Paper\Paper_132_472.jpg,Paper
balanced_train\Paper\Paper_132_656.jpg,Paper
balanced_train\Paper\Paper_133_110.jpg,Paper
balanced_train\Paper\Paper_133_212.jpg,Paper
balanced_train\Paper\Paper_133_490.jpg,Paper
balanced_train\Paper\Paper_133_777.jpg,Paper
balanced_train\Paper\Paper_137_466.jpg,Paper
balanced_train\Paper\Paper_139_401.jpg,Paper
balanced_train\Paper\Paper_13_631.jpg,Paper
balanced_train\Paper\Paper_140_413.jpg,Paper
balanced_train\Paper\Paper_142_12.jpg,Paper
balanced_train\Paper\Paper_142_409.jpg,Paper
balanced_train\Paper\Paper_142_526.jpg,Paper
balanced_train\Paper\Paper_145_245.jpg,Paper
balanced_train\Paper\Paper_145_28.jpg,Paper
balanced_train\Paper\Paper_145_614.jpg,Paper
balanced_train\Paper\Paper_146_469.jpg,Paper
balanced_train\Paper\Paper_148_275.jpg,Paper
balanced_train\Paper\Paper_149_658.jpg,Paper
balanced_train\Paper\Paper_149_757.jpg,Paper
balanced_train\Paper\Paper_150_210.jpg,Paper
balanced_train\Paper\Paper_150_694.jpg,Paper
balanced_train\Paper\Paper_152_393.jpg,Paper
balanced_train\Paper\Paper_152_581.jpg,Paper
balanced_train\Paper\Paper_153_709.jpg,Paper
balanced_train\Paper\Paper_153_867.jpg,Paper
balanced_train\Paper\Paper_155_251.jpg,Paper
balanced_train\Paper\Paper_155_510.jpg,Paper
balanced_train\Paper\Paper_157_606.jpg,Paper
balanced_train\Paper\Paper_158_453.jpg,Paper
balanced_train\Paper\Paper_158_528.jpg,Paper
balanced_train\Paper\Paper_158_533.jpg,Paper
balanced_train\Paper\Paper_160_280.jpg,Paper
balanced_train\Paper\Paper_160_665.jpg,Paper
balanced_train\Paper\Paper_162_566.jpg,Paper
balanced_train\Paper\Paper_162_736.jpg,Paper
balanced_train\Paper\Paper_162_832.jpg,Paper
balanced_train\Paper\Paper_163_844.jpg,Paper
balanced_train\Paper\Paper_166_132.jpg,Paper
balanced_train\Paper\Paper_166_327.jpg,Paper
balanced_train\Paper\Paper_169_213.jpg,Paper
balanced_train\Paper\Paper_16_461.jpg,Paper
balanced_train\Paper\Paper_16_696.jpg,Paper
balanced_train\Paper\Paper_170_102.jpg,Paper
balanced_train\Paper\Paper_170_311.jpg,Paper
balanced_train\Paper\Paper_170_554.jpg,Paper
balanced_train\Paper\Paper_170_76.jpg,Paper
balanced_train\Paper\Paper_174_107.jpg,Paper
balanced_train\Paper\Paper_175_24.jpg,Paper
balanced_train\Paper\Paper_175_267.jpg,Paper
balanced_train\Paper\Paper_176_830.jpg,Paper
balanced_train\Paper\Paper_177_726.jpg,Paper
balanced_train\Paper\Paper_178_328.jpg,Paper
balanced_train\Paper\Paper_179_390.jpg,Paper
balanced_train\Paper\Paper_180_282.jpg,Paper
balanced_train\Paper\Paper_180_31.jpg,Paper
balanced_train\Paper\Paper_181_643.jpg,Paper
balanced_train\Paper\Paper_181_732.jpg,Paper
balanced_train\Paper\Paper_182_51.jpg,Paper
balanced_train\Paper\Paper_183_52.jpg,Paper
balanced_train\Paper\Paper_184_335.jpg,Paper
balanced_train\Paper\Paper_185_227.jpg,Paper
balanced_train\Paper\Paper_187_70.jpg,Paper
balanced_train\Paper\Paper_18_621.jpg,Paper
balanced_train\Paper\Paper_190_35.jpg,Paper
balanced_train\Paper\Paper_191_815.jpg,Paper
balanced_train\Paper\Paper_193_88.jpg,Paper
balanced_train\Paper\Paper_194_592.jpg,Paper
balanced_train\Paper\Paper_194_854.jpg,Paper
balanced_train\Paper\Paper_196_7.jpg,Paper
balanced_train\Paper\Paper_197_477.jpg,Paper
balanced_train\Paper\Paper_198_603.jpg,Paper
balanced_train\Paper\Paper_199_304.jpg,Paper
balanced_train\Paper\Paper_199_758.jpg,Paper
balanced_train\Paper\Paper_202_583.jpg,Paper
balanced_train\Paper\Paper_206_22.jpg,Paper
balanced_train\Paper\Paper_207_61.jpg,Paper
balanced_train\Paper\Paper_208_436.jpg,Paper
balanced_train\Paper\Paper_20_349.jpg,Paper
balanced_train\Paper\Paper_210_77.jpg,Paper
balanced_train\Paper\Paper_211_430.jpg,Paper
balanced_train\Paper\Paper_214_447.jpg,Paper
balanced_train\Paper\Paper_214_532.jpg,Paper
balanced_train\Paper\Paper_217_18.jpg,Paper
balanced_train\Paper\Paper_220_230.jpg,Paper
balanced_train\Paper\Paper_222_368.jpg,Paper
balanced_train\Paper\Paper_224_223.jpg,Paper
balanced_train\Paper\Paper_226_616.jpg,Paper
balanced_train\Paper\Paper_226_783.jpg,Paper
balanced_train\Paper\Paper_227_573.jpg,Paper
balanced_train\Paper\Paper_227_652.jpg,Paper
balanced_train\Paper\Paper_228_298.jpg,Paper
balanced_train\Paper\Paper_229_458.jpg,Paper
balanced_train\Paper\Paper_230_503.jpg,Paper
balanced_train\Paper\Paper_233_448.jpg,Paper
balanced_train\Paper\Paper_234_53.jpg,Paper
balanced_train\Paper\Paper_236_154.jpg,Paper
balanced_train\Paper\Paper_238_546.jpg,Paper
balanced_train\Paper\Paper_239_835.jpg,Paper
balanced_train\Paper\Paper_242_481.jpg,Paper
balanced_train\Paper\Paper_242_580.jpg,Paper
balanced_train\Paper\Paper_243_6.jpg,Paper
balanced_train\Paper\Paper_245_633.jpg,Paper
balanced_train\Paper\Paper_245_637.jpg,Paper
balanced_train\Paper\Paper_245_691.jpg,Paper
balanced_train\Paper\Paper_245_78.jpg,Paper
balanced_train\Paper\Paper_246_636.jpg,Paper
balanced_train\Paper\Paper_247_712.jpg,Paper
balanced_train\Paper\Paper_248_768.jpg,Paper
balanced_train\Paper\Paper_249_44.jpg,Paper
balanced_train\Paper\Paper_250_183.jpg,Paper
balanced_train\Paper\Paper_250_537.jpg,Paper
balanced_train\Paper\Paper_256_572.jpg,Paper
balanced_train\Paper\Paper_257_9.jpg,Paper
balanced_train\Paper\Paper_258_770.jpg,Paper
balanced_train\Paper\Paper_258_834.jpg,Paper
balanced_train\Paper\Paper_260_347.jpg,Paper
balanced_train\Paper\Paper_262_129.jpg,Paper
balanced_train\Paper\Paper_262_487.jpg,Paper
balanced_train\Paper\Paper_264_253.jpg,Paper
balanced_train\Paper\Paper_265_810.jpg,Paper
balanced_train\Paper\Paper_266_148.jpg,Paper
balanced_train\Paper\Paper_266_82.jpg,Paper
balanced_train\Paper\Paper_272_105.jpg,Paper
balanced_train\Paper\Paper_273_196.jpg,Paper
balanced_train\Paper\Paper_273_442.jpg,Paper
balanced_train\Paper\Paper_273_785.jpg,Paper
balanced_train\Paper\Paper_275_125.jpg,Paper
balanced_train\Paper\Paper_276_234.jpg,Paper
balanced_train\Paper\Paper_276_289.jpg,Paper
balanced_train\Paper\Paper_278_240.jpg,Paper
balanced_train\Paper\Paper_27_72.jpg,Paper
balanced_train\Paper\Paper_280_365.jpg,Paper
balanced_train\Paper\Paper_280_548.jpg,Paper
balanced_train\Paper\Paper_281_846.jpg,Paper
balanced_train\Paper\Paper_282_197.jpg,Paper
balanced_train\Paper\Paper_282_666.jpg,Paper
balanced_train\Paper\Paper_282_807.jpg,Paper
balanced_train\Paper\Paper_285_361.jpg,Paper
balanced_train\Paper\Paper_286_87.jpg,Paper
balanced_train\Paper\Paper_287_169.jpg,Paper
balanced_train\Paper\Paper_287_813.jpg,Paper
balanced_train\Paper\Paper_288_865.jpg,Paper
balanced_train\Paper\Paper_289_113.jpg,Paper
balanced_train\Paper\Paper_290_302.jpg,Paper
balanced_train\Paper\Paper_290_388.jpg,Paper
balanced_train\Paper\Paper_291_775.jpg,Paper
balanced_train\Paper\Paper_292_222.jpg,Paper
balanced_train\Paper\Paper_292_502.jpg,Paper
balanced_train\Paper\Paper_293_723.jpg,Paper
balanced_train\Paper\Paper_295_754.jpg,Paper
balanced_train\Paper\Paper_298_205.jpg,Paper
balanced_train\Paper\Paper_299_288.jpg,Paper
balanced_train\Paper\Paper_29_322.jpg,Paper
balanced_train\Paper\Paper_2_30.jpg,Paper
balanced_train\Paper\Paper_300_287.jpg,Paper
balanced_train\Paper\Paper_301_376.jpg,Paper
balanced_train\Paper\Paper_302_242.jpg,Paper
balanced_train\Paper\Paper_302_268.jpg,Paper
balanced_train\Paper\Paper_302_579.jpg,Paper
balanced_train\Paper\Paper_304_494.jpg,Paper
balanced_train\Paper\Paper_309_155.jpg,Paper
balanced_train\Paper\Paper_309_518.jpg,Paper
balanced_train\Paper\Paper_30_109.jpg,Paper
balanced_train\Paper\Paper_30_46.jpg,Paper
balanced_train\Paper\Paper_310_482.jpg,Paper
balanced_train\Paper\Paper_310_718.jpg,Paper
balanced_train\Paper\Paper_312_95.jpg,Paper
balanced_train\Paper\Paper_316_674.jpg,Paper
balanced_train\Paper\Paper_317_319.jpg,Paper
balanced_train\Paper\Paper_318_241.jpg,Paper
balanced_train\Paper\Paper_318_693.jpg,Paper
balanced_train\Paper\Paper_321_418.jpg,Paper
balanced_train\Paper\Paper_323_235.jpg,Paper
balanced_train\Paper\Paper_323_236.jpg,Paper
balanced_train\Paper\Paper_327_137.jpg,Paper
